Producto,Marca,Precio,Link
"MACBOOK AIR M1 8GB RAM 256GB SSD 13.3""",APPLE,"S/ 3,699",https://simple.ripley.com.pe/macbook-air-m1-8gb-ram-256gb-ssd-133-2004342020823p?ismb=true&mai=v2_Zux-dh0jTLp55kUp0hM8bvxJuHQCITb5wR9U85atJIgy57sRKT4GlAFcnPzi0rx6WLawaLmLDdbZjjtFYd-re2EXtXnOWDBsqMQH9efaSakGpFxE80HHiGFRadspZgyMagWZVbl8NxRRLNrfyAKFvIDJIpKAq8w0NxGL5fMr6PM%3D_ark1958b060f97f757ae
"LAPTOP ASUS TUF GAMING F15 FX507ZC4-HN005W INTEL CORE I5 12 NUCLEOS 8GB RAM 512GB SSD RTX3050 15.6"" FHD",ASUS,"S/ 2,699",https://simple.ripley.com.pe/laptop-asus-tuf-gaming-f15-fx507zc4-hn005w-intel-core-i5-12-nucleos-8gb-ram-512gb-ssd-rtx3050-156-fhd-2004317213762p
"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I5 12450H 16GB RAM 512GB SSD 15.6""",LENOVO,"S/ 1,849",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i5-12450h-16gb-ram-512gb-ssd-156-2004326027718p
"LAPTOP ACER A315-59-571M INTEL CORE I5 1235U 8GB RAM 512GB SSD 15.6""",ACER,"S/ 1,649",https://simple.ripley.com.pe/laptop-acer-a315-59-571m-intel-core-i5-1235u-8gb-ram-512gb-ssd-156-2004340182998p
"LAPTOP LENOVO IDEAPAD SLIM 3I 15.6"" INTEL CORE I5 8GB RAM 512GB SSD",LENOVO,"S/ 1,649",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-156-intel-core-i5-8gb-ram-512gb-ssd-2004335012804p
"LAPTOP ASUS VIVOBOOK GO 15 E1504FA-NJ404W AMD RYZEN™ 5 7520U 8GB RAM 512GB SSD 15.6""",ASUS,"S/ 1,599",https://simple.ripley.com.pe/laptop-asus-vivobook-go-15-e1504fa-nj404w-amd-ryzentm-5-7520u-8gb-ram-512gb-ssd-156-2004344647059p
"LAPTOP LENOVO LOQ INTEL CORE I5 12450HX 24GB RAM 512GB SSD 15.6"" RTX 3050 6GB",LENOVO,"S/ 3,199",https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i5-12450hx-24gb-ram-512gb-ssd-156-rtx-3050-6gb-2004339788101p
"LAPTOP ASUS TUF GAMING F15 FX507VU-LP180W INTEL® CORE™ I7-13620H 16GB RAM 1TB SSD 15.6"" NVIDIA® GEFORCE RTX™ 4050",ASUS,"S/ 4,799",https://simple.ripley.com.pe/laptop-asus-tuf-gaming-f15-fx507vu-lp180w-intelr-coretm-i7-13620h-16gb-ram-1tb-ssd-156-nvidiar-geforce-rtxtm-4050-2004344674413p
"LAPTOP HP 15-FC0013LA AMD RYZEN 7 7730U 16GB RAM 512GB SSD 15.6""",HP,"S/ 2,249",https://simple.ripley.com.pe/laptop-hp-15-fc0013la-amd-ryzen-7-7730u-16gb-ram-512gb-ssd-156-2004343476384p
'COMBO LAPTOP LENOVO IDEAPAD 1 15AMN7 RYZEN 5 7520U/ 8GB RAM/ 512GB SSD/ HBLM + IMPRESORA MULTIFUNCIONAL L3250 + MOCHILA TEROS,LENOVO,"S/ 2,419",https://simple.ripley.com.pe/combo-laptop-lenovo-ideapad-1-15amn7-ryzen-5-7520u-8gb-ram-512gb-ssd-hblm-impresora-multifuncional-l3250-mochila-teros-pmp20000736397
"LAPTOP HP 15-FD0061LA INTEL CORE I5 12VA 10 NÚCLEOS 12 GB RAM 512 GB SSD 15.6"" HD WINDOWS 11",HP,"S/ 1,849",https://simple.ripley.com.pe/laptop-hp-15-fd0061la-intel-core-i5-12va-10-nucleos-12-gb-ram-512-gb-ssd-156-hd-windows-11-2004340090040p
LAPTOP LENOVO IDEAPAD 1 15AMN7 AMD RYZEN 5 7520U/ 8GB RAM/ 512GB SSD/ 15.6” FHD TN/ WIND/ 82VG00HBLM,LENOVO,"S/ 1,649",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15amn7-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-tn-wind-82vg00hblm-pmp20000708324
"LAPTOP ACER ANV15-41-R0RX AMD RYZEN 5 7535HS 8GB 512GB SSD RTX3050 15.6"" FHD",ACER,"S/ 2,849",https://simple.ripley.com.pe/laptop-acer-anv15-41-r0rx-amd-ryzen-5-7535hs-8gb-512gb-ssd-rtx3050-156-fhd-2004347464714p
"LAPTOP ACER A15-51M-98N2 INTEL CORE I9 13900H 16GB 1TB SSD 15.6"" FHD",ACER,"S/ 3,299",https://simple.ripley.com.pe/laptop-acer-a15-51m-98n2-intel-core-i9-13900h-16gb-1tb-ssd-156-fhd-2004347464707p
"LAPTOP ASUS VIVOBOOK 15 X1504ZA-NJ1056W INTEL CORE I5-1235U 12GB 512SSD 15.6"" FHD",ASUS,"S/ 1,899",https://simple.ripley.com.pe/laptop-asus-vivobook-15-x1504za-nj1056w-intel-core-i5-1235u-12gb-512ssd-156-fhd-2004352726265p
"LAPTOP ACER AL15-71P-53N7 INTEL CORE I5 12450H 8GB 512GB SSD 15.6"" FHD",ACER,"S/ 1,799",https://simple.ripley.com.pe/laptop-acer-al15-71p-53n7-intel-core-i5-12450h-8gb-512gb-ssd-156-fhd-2004347464660p
"LAPTOP HP 15-FB2002LA AMD RYZEN 5 8645HS 8GB RAM 512GB SSD 15.6"" RTX 3050",HP,"S/ 2,999",https://simple.ripley.com.pe/laptop-hp-15-fb2002la-amd-ryzen-5-8645hs-8gb-ram-512gb-ssd-156-rtx-3050-2004335737608p
"LAPTOP HP VICTUS 15-FB0126LA AMD RYZEN 7 5800H 8GB RAM 512GB SSD 15.6"" RTX 3050",HP,"S/ 2,799",https://simple.ripley.com.pe/laptop-hp-victus-15-fb0126la-amd-ryzen-7-5800h-8gb-ram-512gb-ssd-156-rtx-3050-2004347247034p
"LAPTOP ACER AL15-41P-R6Q5 AMD RYZEN 7 5700U 16GB 512GB SSD 15.6"" FHD",ACER,"S/ 1,999",https://simple.ripley.com.pe/laptop-acer-al15-41p-r6q5-amd-ryzen-7-5700u-16gb-512gb-ssd-156-fhd-2004347464677p
"LAPTOP GAMER HP 15-FA0007LA INTEL CORE I7 12VA 10 NUCLEOS 16GB RAM 512GB SSD RTX 3050 15.6"" WINDOWS 11",HP,"S/ 3,999",https://simple.ripley.com.pe/laptop-gamer-hp-15-fa0007la-intel-core-i7-12va-10-nucleos-16gb-ram-512gb-ssd-rtx-3050-156-windows-11-2004326210660p
"LAPTOP LENOVO LOQ INTEL CORE I5-12450HX 8GB RAM 512GB SSD NVIDIA® GEFORCE RTX™ 3050 6GB 15.6""",LENOVO,"S/ 2,799",https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i5-12450hx-8gb-ram-512gb-ssd-nvidiar-geforce-rtxtm-3050-6gb-156-2004333916692p
"LAPTOP ASUS VIVOBOOK 16 X1605VA-MB165W INTEL CORE I9-13900H 13VA GEN 16GB RAM 1TB SSD 16""",ASUS,"S/ 3,299",https://simple.ripley.com.pe/laptop-asus-vivobook-16-x1605va-mb165w-intel-core-i9-13900h-13va-gen-16gb-ram-1tb-ssd-16-2004322942282p
"LAPTOP HP 15-FA0021LA INTEL CORE I5-12450H 8GB RAM 512GB SSD 15.6"" RTX 3050",HP,"S/ 2,799",https://simple.ripley.com.pe/laptop-hp-15-fa0021la-intel-core-i5-12450h-8gb-ram-512gb-ssd-156-rtx-3050-2004335737592p
"LAPTOP HP 15-FB2017LA AMD RYZEN 7 R7-8845HS 16GB RAM 1TB SSD 15.6"" RTX 3050",HP,"S/ 4,399",https://simple.ripley.com.pe/laptop-hp-15-fb2017la-amd-ryzen-7-r7-8845hs-16gb-ram-1tb-ssd-156-rtx-3050-2004337219270p
"LAPTOP LENOVO YOGA 7 2 EN 1 AMD RYZEN 7 8840HS 16GB 1B SSD TOUCH 14""",LENOVO,"S/ 3,999",https://simple.ripley.com.pe/laptop-lenovo-yoga-7-2-en-1-amd-ryzen-7-8840hs-16gb-1b-ssd-touch-14-2004352786672p
"LAPTOP LENOVO LOQ AMD RYZEN 7 7435HS 24GB RAM 512GB SSD 15.6""",LENOVO,"S/ 4,499",https://simple.ripley.com.pe/laptop-lenovo-loq-amd-ryzen-7-7435hs-24gb-ram-512gb-ssd-156-2004339788125p
"LAPTOP LENOVO IDEAPAD 1 AMD RYZEN 7 5700U 16GB RAM 1TB SSD 15.6""",LENOVO,"S/ 2,099",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-amd-ryzen-7-5700u-16gb-ram-1tb-ssd-156-2004326027909p
"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I5-12450H 16GB RAM 512GB SSD 15.6 "" TOUCH",LENOVO,"S/ 2,299",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i5-12450h-16gb-ram-512gb-ssd-156-touch-2004344539705p
"LAPTOP HP 15-FC0031LA AMD RYZEN 7 7730U 16GB RAM 1TB SSD 15.6 """,HP,"S/ 2,449",https://simple.ripley.com.pe/laptop-hp-15-fc0031la-amd-ryzen-7-7730u-16gb-ram-1tb-ssd-156-2004349156846p
"LAPTOP LENOVO IDEAPAD 5 2-IN-1 AMD RYZEN 7 8845HS 16GB RAM 512GB SSD TOUCH 14""",LENOVO,"S/ 2,999",https://simple.ripley.com.pe/laptop-lenovo-ideapad-5-2-in-1-amd-ryzen-7-8845hs-16gb-ram-512gb-ssd-touch-14-2004339791200p
"LAPTOP LENOVO IDEAPAD SLIM 5I INTEL CORE I7-13620H 13VA GEN 16GB RAM 512GB SSD 16""",LENOVO,"S/ 2,899",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5i-intel-core-i7-13620h-13va-gen-16gb-ram-512gb-ssd-16-2004326027923p
"LAPTOP ASUS VIVOBOOK GO 15 E1504GA-NJ007W INTEL CORE I3-N305 8GB 512SSD 15.6"" FHD",ASUS,"S/ 1,449",https://simple.ripley.com.pe/laptop-asus-vivobook-go-15-e1504ga-nj007w-intel-core-i3-n305-8gb-512ssd-156-fhd-2004352726241p
"LAPTOP HP 13-BG0002LA AMD RYZEN 5 8640U 16GB RAM 512GB SSD 13.3""",HP,"S/ 3,349",https://simple.ripley.com.pe/laptop-hp-13-bg0002la-amd-ryzen-5-8640u-16gb-ram-512gb-ssd-133-2004335737615p
LAPTOP LENOVO IDEAPAD SLIM 3 AMD RYZEN 5 7520U 8GB RAM 512GB SSD 15.6”,LENOVO,"S/ 1,799",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-2004352309949p
LAPTOP LENOVO YOGA PRO 7 AMD RYZEN AI 9 32GB RAM 1TB SSD 14.5”,LENOVO,"S/ 5,799",https://simple.ripley.com.pe/laptop-lenovo-yoga-pro-7-amd-ryzen-ai-9-32gb-ram-1tb-ssd-145-2004344953518p
LAPTOP DELL INSPIRON 3520 INTEL CORE I5 1235U 24GB RAM 512GB SSD 15.6 FHD FREEDOS,DELL,"S/ 1,969",https://simple.ripley.com.pe/laptop-dell-inspiron-3520-intel-core-i5-1235u-24gb-ram-512gb-ssd-156-fhd-freedos-pmp20000570681
LAPTOP HP 250 G9 INTEL CORE I5 1235U 24GB RAM 512GB SSD M.2 15.6 HD FREEDOS,HP,"S/ 2,099",https://simple.ripley.com.pe/laptop-hp-250-g9-intel-core-i5-1235u-24gb-ram-512gb-ssd-m2-156-hd-freedos-pmp20000760726
"LAPTOP ASUS X1605ZA-MB292 16GB 15"" 512GB SSD INTEL VIVOBOOK 16 CORE I5-12500H 12N RAM GRAPHICS 16 WUXGA BLACK FD",ASUS,"S/ 2,350",https://simple.ripley.com.pe/laptop-asus-x1605za-mb292-16gb-15-512gb-ssd-intel-vivobook-16-core-i5-12500h-12n-ram-graphics-16-wuxga-black-fd-pmp20000572810
"LAPTOP LENOVO V15 G4 AMN 8GB 15"" 256GB SSD AMD RYZEN VG4 AMD ATHLON SILVER DDR5 AMD RADEON FHD FD ARTIC GREY",LENOVO,"S/ 1,230",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-8gb-15-256gb-ssd-amd-ryzen-vg4-amd-athlon-silver-ddr5-amd-radeon-fhd-fd-artic-grey-pmp20000694280
"LAPTOP LENOVO YOGA SLIM 7 SNAPDRAGON X ELITE X1E-78-100 32GB RAM 1TB SSD 14.5 """,LENOVO,"S/ 5,699",https://simple.ripley.com.pe/laptop-lenovo-yoga-slim-7-snapdragon-x-elite-x1e-78-100-32gb-ram-1tb-ssd-145-2004344539699p
"LAPTOP LENOVO IDEAPAD SLIM 3I INTEL CORE I3-N305 8GB RAM 512GB SSD 15.6""",LENOVO,"S/ 1,399",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3i-intel-core-i3-n305-8gb-ram-512gb-ssd-156-2004326027688p
"LAPTOP HP 15-FD0065LA INTEL CORE I5-1235U 16GB RAM 1TB SSD 15.6""",HP,"S/ 2,499",https://simple.ripley.com.pe/laptop-hp-15-fd0065la-intel-core-i5-1235u-16gb-ram-1tb-ssd-156-2004349156853p
"LAPTOP HP 15-FD0055LA INTEL CORE I5 8GB RAM 512GB SSD 15.6""",HP,"S/ 1,799",https://simple.ripley.com.pe/laptop-hp-15-fd0055la-intel-core-i5-8gb-ram-512gb-ssd-156-2004349156822p
"LAPTOP LENOVO LOQ INTEL CORE I5-12450HX 8GB RAM 512GB SSD 15.6"" RTX 3050 6GB",LENOVO,"S/ 2,799",https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i5-12450hx-8gb-ram-512gb-ssd-156-rtx-3050-6gb-2004338746478p
"LAPTOP HP 14-EP1001LA INTEL CORE ULTRA 5 14 NÚCLEOS 8GB RAM 512GB SSD 14""",HP,"S/ 2,799",https://simple.ripley.com.pe/laptop-hp-14-ep1001la-intel-core-ultra-5-14-nucleos-8gb-ram-512gb-ssd-14-2004335737585p
"LAPTOP HP 15-FA0022LA INTEL CORE I5-12450H 16GB RAM 512GB SSD 15.6 """,HP,"S/ 3,849",https://simple.ripley.com.pe/laptop-hp-15-fa0022la-intel-core-i5-12450h-16gb-ram-512gb-ssd-156-2004349156884p
LAPTOP LENOVO IDEAPAD 1 15ALC7 AMD RYZEN 7-5700 16GB RAM 512GB SSD 15.6' FREE DOS - CLOUD GREY,LENOVO,"S/ 2,289",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700-16gb-ram-512gb-ssd-156-free-dos-cloud-grey-pmp20000450367
LAPTOP HP 802N2LA R7-7730U 16GB RAM 512GB SSD 15-FC0013LA WINDOWS 11,HP,"S/ 2,399",https://simple.ripley.com.pe/laptop-hp-802n2la-r7-7730u-16gb-ram-512gb-ssd-15-fc0013la-windows-11-pmp20000075809
"LAPTOP HP 15-FD0026LA INTEL® CORE™ I3-N305 8GB RAM 512GB SSD 15"" WIN11",HP,"S/ 1,699",https://simple.ripley.com.pe/laptop-hp-15-fd0026la-intelr-coretm-i3-n305-8gb-ram-512gb-ssd-15-win11-pmp20000339771
"MACBOOK AIR 2017 INTEL CORE I5 8GB RAM 128GB SSD 13"" REACONDICIONADO",APPLE,"S/ 1,299",https://simple.ripley.com.pe/macbook-air-2017-intel-core-i5-8gb-ram-128gb-ssd-13-reacondicionado-pmp00002952983
"LAPTOP ASUS TECLADO INGLÉS 4GB 14"" 64GB FHD VIVOBOOK GO INTEL N6000 RAM 6 EMMC NEGRO",ASUS,S/ 749,https://simple.ripley.com.pe/laptop-asus-teclado-ingles-4gb-14-64gb-fhd-vivobook-go-intel-n6000-ram-6-emmc-negro-pmp20000735329
LAPTOP HP 15-FD0053LA CI5-1235U 156 HD 330GHZ 16GB RAM 512GB SSD WINDA47BMLA,LENOVO,"S/ 2,019",https://simple.ripley.com.pe/laptop-hp-15-fd0053la-ci5-1235u-156-hd-330ghz-16gb-ram-512gb-ssd-winda47bmla-pmp20000749425
LAPTOP HP 15-FC0068LA AMD RYZEN 3 7320U RAM 8GB / 512 GB SSD / 15.6' COLOR ROSA,LENOVO,"S/ 1,549",https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-7320u-ram-8gb-512-gb-ssd-156-color-rosa-pmp20000749427
"LAPTOP ASUS VIVOBOOK 16 X1605VA-MB165W INTEL CORE I9-13900H 13VA GEN 16GB RAM 1TB SSD 16""",ASUS,"S/ 3,299",https://simple.ripley.com.pe/laptop-asus-vivobook-16-x1605va-mb165w-intel-core-i9-13900h-13va-gen-16gb-ram-1tb-ssd-16-2004322942121p
ALL IN ONE LENOVO IDEACENTRE AIO 3I INTEL CORE I5 8GB RAM 512GB SSD 23.8”,LENOVO,"S/ 2,099",https://simple.ripley.com.pe/all-in-one-lenovo-ideacentre-aio-3i-intel-core-i5-8gb-ram-512gb-ssd-238-2004339932450p
"LAPTOP GAMER ACER ANV15-51-515J INTEL CORE I5 13420H RTX 4050 16GB RAM 512GB SSD 15.6""",ACER,"S/ 3,499",https://simple.ripley.com.pe/laptop-gamer-acer-anv15-51-515j-intel-core-i5-13420h-rtx-4050-16gb-ram-512gb-ssd-156-2004326234772p
"LAPTOP GAMER ASUS INTEL CORE I7-13650HX 16GB 512GB SSD GEFORCE RTX 4060 16"" ROG STRIX G16 2023 FHD 165HZ DDR5 PCIE WI-FI 6E",ASUS,"S/ 6,915.90",https://simple.ripley.com.pe/laptop-gamer-asus-intel-core-i7-13650hx-16gb-512gb-ssd-geforce-rtx-4060-16-rog-strix-g16-2023-fhd-165hz-ddr5-pcie-wi-fi-6e-pmp00003548023
"LAPTOP GAMER ASUS TUF GAMING INTEL CORE I5-11400H 8GB 512GB GEFORCE RTX 2050 15.6"" F15 PANTALLA FHD 144 HZ DDR4 PCIE GEN 3",ASUS,"S/ 4,097.90",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-intel-core-i5-11400h-8gb-512gb-geforce-rtx-2050-156-f15-pantalla-fhd-144-hz-ddr4-pcie-gen-3-pmp00003548017
"LAPTOP GAMER MSI GAMING INTEL CORE I5-12450H 16GB 512GB SSD GEFORCE RTX 2050 15.6"" CYBORG 15 FHD 144HZ DDR5 NVME COOLER BOOST 5",MSI,"S/ 4,664.90",https://simple.ripley.com.pe/laptop-gamer-msi-gaming-intel-core-i5-12450h-16gb-512gb-ssd-geforce-rtx-2050-156-cyborg-15-fhd-144hz-ddr5-nvme-cooler-boost-5-pmp00003548029
"LAPTOP LENOVO LOQ INTEL CORE I5-12450HX 8GB 512GB SSD RTX 3050 6GB 15.6""",LENOVO,"S/ 2,799.99",https://simple.ripley.com.pe/laptop-lenovo-loq-intel-core-i5-12450hx-8gb-512gb-ssd-rtx-3050-6gb-156-2004335036633p
"LAPTOP GAMER OMEN HP 14-FB0001LA INTEL CORE U7 SERIE 1 16 NÚCLEOS 16 GB RAM 1 TB SSD NVIDIA GEFORCE RTX 4060 14"" OLED UWVA 2.8 K 120 HZ WINDOWS 11",HP,"S/ 8,499",https://simple.ripley.com.pe/laptop-gamer-omen-hp-14-fb0001la-intel-core-u7-serie-1-16-nucleos-16-gb-ram-1-tb-ssd-nvidia-geforce-rtx-4060-14-oled-uwva-28-k-120-hz-windows-11-2004340090095p
"LAPTOP HP 15-FD0067LA INTEL CORE I7-1255U 16GB RAM 512GB SSD 15.6""",HP,"S/ 3,099",https://simple.ripley.com.pe/laptop-hp-15-fd0067la-intel-core-i7-1255u-16gb-ram-512gb-ssd-156-2004349156860p
"LAPTOP ACER PHN16-72-74TP INTEL CORE I7 14650HX 16GB RAM 1TB SSD RTX4060 16""",ACER,"S/ 7,199",https://simple.ripley.com.pe/laptop-acer-phn16-72-74tp-intel-core-i7-14650hx-16gb-ram-1tb-ssd-rtx4060-16-2004334931182p
"LAPTOP LENOVO 82XQ005ULM AMD RYZEN 3 7320U 8GB RAM 512GB SSD 15"" IDEAPAD SLIM",LENOVO,"S/ 1,598",https://simple.ripley.com.pe/laptop-lenovo-82xq005ulm-amd-ryzen-3-7320u-8gb-ram-512gb-ssd-15-ideapad-slim-pmp00003546491
"LAPTOP GAMER ASUS GX650PZ-XS96 RYZEN 9 7945HX 32GB 1TB SSD RTX 4080 16"" ROG ZEPHYRUS DUO 0.673611111111111 QHD+ 240HZ BLACK 2023",ASUS,"S/ 19,385",https://simple.ripley.com.pe/laptop-gamer-asus-gx650pz-xs96-ryzen-9-7945hx-32gb-1tb-ssd-rtx-4080-16-rog-zephyrus-duo-0673611111111111-qhd-240hz-black-2023-pmp00003303361
"LAPTOP GAMER ASUS TUF GAMING INTEL CORE I5-11400H 8GB 512GB SSD GEFORCE RTX 3050 17.3"" F17 PANTALLA IPS FHD 144 HZ PCIE WI-FI 6",ASUS,"S/ 4,251.90",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-intel-core-i5-11400h-8gb-512gb-ssd-geforce-rtx-3050-173-f17-pantalla-ips-fhd-144-hz-pcie-wi-fi-6-pmp00003548021
"LAPTOP GAMER ASUS INTEL CORE I9-13980HX 16GB 1TB SSD GEFORCE RTX 4070 16"" ROG STRIX G16 2023 0.67361FHD 165HZ DDR5 PCIE WI-FI 6E",ASUS,"S/ 10,124.90",https://simple.ripley.com.pe/laptop-gamer-asus-intel-core-i9-13980hx-16gb-1tb-ssd-geforce-rtx-4070-16-rog-strix-g16-2023-067361fhd-165hz-ddr5-pcie-wi-fi-6e-pmp00003548011
2020 HP CHROMEBOOK 14' HD LAPTOP COMPUTER INTEL QUAD-CORE PENTIUM SILVER N5000 PROCESSOR 4GB RAM 64GB EMMC BYO AUDIO HD,HP,"S/ 1,519",https://simple.ripley.com.pe/2020-hp-chromebook-14-hd-laptop-computer-intel-quad-core-pentium-silver-n5000-processor-4gb-ram-64gb-emmc-byo-audio-hd-pmp00001480747
"LAPTOP GAMER ASUS TUF GAMING AMD RYZEN 7-7735HS 32GB 1TB SSD 16"" A16 FHD 165HZ GRÁFICOS RADEON RX7600S V8G WI-FI 6 USB",ASUS,"S/ 5,816.90",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-amd-ryzen-7-7735hs-32gb-1tb-ssd-16-a16-fhd-165hz-graficos-radeon-rx7600s-v8g-wi-fi-6-usb-pmp00003548025
"LAPTOP LENOVO V15 G3 IAP INTEL CORE I3-1215U 8GB RAM 256GB SSD 15.6"" TARJETA VIDEO: IRIS XE FHD",LENOVO,"S/ 1,499",https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-intel-core-i3-1215u-8gb-ram-256gb-ssd-156-tarjeta-video-iris-xe-fhd-pmp00003506940
"LAPTOP LENOVO V15 G4 AMN AMD RYZEN 3-7320U 8GB RAM 256GB SSD 15.6"" FHD",LENOVO,"S/ 1,449",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-amd-ryzen-3-7320u-8gb-ram-256gb-ssd-156-fhd-pmp20000026057
"LAPTOP LENOVO 8GB RAM 512GB 15.6""",LENOVO,"S/ 4,809.90",https://simple.ripley.com.pe/laptop-lenovo-8gb-ram-512gb-156-pmp00003548047
"LAPTOP GAMER ACER INTEL CORE I7-13700HX 16GB 1TB NVIDIA GEFORCE RTX 4060 16"" PREDATOR HELIOS 16 13ª GEN 165HZ DDR5 4",ACER,"S/ 9,005.90",https://simple.ripley.com.pe/laptop-gamer-acer-intel-core-i7-13700hx-16gb-1tb-nvidia-geforce-rtx-4060-16-predator-helios-16-13a-gen-165hz-ddr5-4-pmp00003548027
"LAPTOP LENOVO IDEAPAD 1 15AMN7 AMD RYZEN 5-7520U 8GB RAM 512GB SSD 15.6"" FHD",LENOVO,"S/ 1,899",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15amn7-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-pmp00003532964
"LAPTOP ASUS E1504GA-NJ006W INTEL CORE I3 12A GEN 8GB RAM 256GB SSD 15.6"" VIVOBOOK GO 15 8 NÚCLEOS",ASUS,"S/ 1,299",https://simple.ripley.com.pe/laptop-asus-e1504ga-nj006w-intel-core-i3-12a-gen-8gb-ram-256gb-ssd-156-vivobook-go-15-8-nucleos-pmp20000052164
"LAPTOP LENOVO 82XN002YLM AMD RYZEN 5 7520U 16GB RAM 512GB SSD 14"" IDEAPAD SLIM 3 FHD",LENOVO,"S/ 2,048",https://simple.ripley.com.pe/laptop-lenovo-82xn002ylm-amd-ryzen-5-7520u-16gb-ram-512gb-ssd-14-ideapad-slim-3-fhd-pmp00003358628
"LAPTOP GAMER ACER GAMING NITRO 17 AMD RYZEN7 7735HS 16GB 1TB NVIDIA GEFORCE RTX 4050 17.3"" 8 NÚCLEOS PANTALLA FHD 165 HZ",ACER,"S/ 6,640.90",https://simple.ripley.com.pe/laptop-gamer-acer-gaming-nitro-17-amd-ryzen7-7735hs-16gb-1tb-nvidia-geforce-rtx-4050-173-8-nucleos-pantalla-fhd-165-hz-pmp00003548033
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" MEDIANOCHE TECLADO INGLES",APPLE,"S/ 4,499",https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-medianoche-teclado-ingles-pmp00002948104
"LAPTOP HP 15-EF2507LA AMD RYZEN 5 5500U 8GB RAM 512GB SSD 15.6""",HP,"S/ 1,899",https://simple.ripley.com.pe/laptop-hp-15-ef2507la-amd-ryzen-5-5500u-8gb-ram-512gb-ssd-156-2004337219195p
LAPTOP GAMER ACER PHN16-72-90EM INTEL CORE I9 RTX 4070 16GB RAM 1TB SSD 16”,ACER,"S/ 11,999",https://simple.ripley.com.pe/laptop-gamer-acer-phn16-72-90em-intel-core-i9-rtx-4070-16gb-ram-1tb-ssd-16-2004334987288p
"LAPTOP GAMER RAZER RZ09-0483UEJ4-R3U1 CORE I9 32GB 2TB SSD RTX 4090 16"" BLADE 16 240HZ 2023",RAZER,"S/ 26,000",https://simple.ripley.com.pe/laptop-gamer-razer-rz09-0483uej4-r3u1-core-i9-32gb-2tb-ssd-rtx-4090-16-blade-16-240hz-2023-pmp00003382750
ACCESORIO CÓMPUTO APPLE MAGIC KEYBOARD IPAD PRO 12.9' BLACK 5TA GEN,APPLE,"S/ 1,975",https://simple.ripley.com.pe/accesorio-computo-apple-magic-keyboard-ipad-pro-129-black-5ta-gen-pmp00002667744
"LAPTOP ASUS X1605ZA-MB29 I5-12500 16GB RAM 512GB SSD 16"" WUXGA, DDR4",ASUS,"S/ 2,698.90",https://simple.ripley.com.pe/laptop-asus-x1605za-mb29-i5-12500-16gb-ram-512gb-ssd-16-wuxga-ddr4-pmp00003585838
"LAPTOP GAMER ACER NITRO 16 INTEL CORE I5-13500H 16GB 1TB SSD 16"" AN16-51-56VR 13TH GEN INCHES BLACK",ACER,"S/ 6,199",https://simple.ripley.com.pe/laptop-gamer-acer-nitro-16-intel-core-i5-13500h-16gb-1tb-ssd-16-an16-51-56vr-13th-gen-inches-black-pmp20000017552
ACCESORIO CÓMPUTO APPLE MAGIC KEYBOARD IPAD PRO 11' BLACK 3RA GEN,APPLE,"S/ 1,615",https://simple.ripley.com.pe/accesorio-computo-apple-magic-keyboard-ipad-pro-11-black-3ra-gen-pmp00002667742
LAPTOP SAMSUNG PLUS 2 EN 1 12.2' PANTALLA TÁCTIL CHROMEBOOK INTEL CELERON MEMORIA 4 GB MEMORIA FLASH EMMC 32 GB PLATEADO,SAMSUNG,"S/ 1,869",https://simple.ripley.com.pe/laptop-samsung-plus-2-en-1-122-pantalla-tactil-chromebook-intel-celeron-memoria-4-gb-memoria-flash-emmc-32-gb-plateado-pmp00001696935
