Producto,Marca,Precio,Link,Tienda
"LAPTOP GAMER ACER GAMING NITRO 17 AMD RYZEN7 7840HS 16GB 1TB SSD NVIDIA GEFORCE RTX 4050 17.3"" 8 NÚCLEOS PANTALLA FHD 165HZ DDR5",ACER,607490,https://simple.ripley.com.pe/laptop-gamer-acer-gaming-nitro-17-amd-ryzen7-7840hs-16gb-1tb-ssd-nvidia-geforce-rtx-4050-173-8-nucleos-pantalla-fhd-165hz-ddr5-pmp00003548035,Ripley
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS PLATEADO TECLADO INGLES",APPLE,4199,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-plateado-teclado-ingles-pmp00002948132,Ripley
LAPTOP HP DRAGON FLY I7-1255 16GB RAM 1TB SSD DRAGONFLY FOLIO G3 W11P,HP,7959,https://simple.ripley.com.pe/laptop-hp-dragon-fly-i7-1255-16gb-ram-1tb-ssd-dragonfly-folio-g3-w11p-pmp20000013923,Ripley
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS MEDIANOCHE TECLADO INGLES",APPLE,4199,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-medianoche-teclado-ingles-pmp00002948126,Ripley
2021 LENOVO IDEAPAD 3 15.6' FHD LAPTOP COMPUTER 10TH GEN INTEL CORE I3-1005G1 12GB RAM 512GB PCIE SSD INTEL UHD GRAPHICS,LENOVO,3389,https://simple.ripley.com.pe/2021-lenovo-ideapad-3-156-fhd-laptop-computer-10th-gen-intel-core-i3-1005g1-12gb-ram-512gb-pcie-ssd-intel-uhd-graphics-pmp00001480419,Ripley
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" GRIS OSCURO TECLADO INGLES",APPLE,4499,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-gris-oscuro-teclado-ingles-pmp00002948106,Ripley
"LAPTOP GAMER HP ENVY 16 INTEL CORE I9 16GB 1TB SSD NVIDIA GEFORCE RTX 4060 PANTALLA TOUCH 16"" NATURAL SILVER",HP,7399,https://simple.ripley.com.pe/laptop-gamer-hp-envy-16-intel-core-i9-16gb-1tb-ssd-nvidia-geforce-rtx-4060-pantalla-touch-16-natural-silver-pmp20000017549,Ripley
"LAPTOP RAZER BLADE PRO 17 2020 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,1270490,https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2020-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146219,Ripley
"LAPTOP LENOVO FLEX 5 RYZEN 5 5500U 16GB RAM 256GB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,4160,https://simple.ripley.com.pe/laptop-lenovo-flex-5-ryzen-5-5500u-16gb-ram-256gb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353021,Ripley
"LAPTOP HP 15-DW1085LA I3-10110 4GB RAM 256GB SSD 15.6"" W10 HOME, PANTALLA HD",HP,1929,https://simple.ripley.com.pe/laptop-hp-15-dw1085la-i3-10110-4gb-ram-256gb-ssd-156-w10-home-pantalla-hd-pmp00001843476,Ripley
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS BLANCO ESTELAR TECLADO INGLES",APPLE,4199,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-blanco-estelar-teclado-ingles-pmp00002948130,Ripley
"LAPTOP MICROSOFT SURFACE PRO INTEL® EVO PLATFORM CORE™ I5 8GB RAM 512GB SSD PANTALLA TOUCH 13"" PLATINUM",MICROSOFT,7099,https://simple.ripley.com.pe/laptop-microsoft-surface-pro-intelr-evo-platform-coretm-i5-8gb-ram-512gb-ssd-pantalla-touch-13-platinum-pmp00003380712,Ripley
"LAPTOP GAMER ACER NITRO 17 AN17-41-R8N5 AMD RYZEN 7 7735HS 16GB 1TB SSD RTX 4050 17.3"" 165HZ 2023",ACER,7225,https://simple.ripley.com.pe/laptop-gamer-acer-nitro-17-an17-41-r8n5-amd-ryzen-7-7735hs-16gb-1tb-ssd-rtx-4050-173-165hz-2023-pmp00003410417,Ripley
"LAPTOP GAMER ACER NITRO 5 RYZEN 7 6800H 16GB 1TB SSD NVIDIA RTX 3070 15.6"" AN515-46-R5XN TI 8GB QHD WINDOWS 11",ACER,6099,https://simple.ripley.com.pe/laptop-gamer-acer-nitro-5-ryzen-7-6800h-16gb-1tb-ssd-nvidia-rtx-3070-156-an515-46-r5xn-ti-8gb-qhd-windows-11-pmp20000017551,Ripley
LAPTOP MSI MODERN 14 14' ULTRA DELGADO Y LIGERO PORTÁTIL PROFESIONAL INTEL CORE I7-1165G7 IRIS XE 8GB 512GB NVME SSD WIN,MSI,3879,https://simple.ripley.com.pe/laptop-msi-modern-14-14-ultra-delgado-y-ligero-portatil-profesional-intel-core-i7-1165g7-iris-xe-8gb-512gb-nvme-ssd-win-pmp00002009435,Ripley
"LAPTOP GAMER MSI GAMING INTEL CORE I7-12700H 16GB 1TB GEFORCE RTX 3060 17.3"" STEALTH GS77 FHD 144 HZ DDR5 USB TIPO C THUNDERBOLT4",MSI,824690,https://simple.ripley.com.pe/laptop-gamer-msi-gaming-intel-core-i7-12700h-16gb-1tb-geforce-rtx-3060-173-stealth-gs77-fhd-144-hz-ddr5-usb-tipo-c-thunderbolt4-pmp00003548007,Ripley
"MACBOOK AIR 2022 CHIP M2 16GB RAM 256GB SSD 13"" GPU 10 NÚCLEOS GRIS OSCURO TECLADO INGLES",APPLE,4199,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-16gb-ram-256gb-ssd-13-gpu-10-nucleos-gris-oscuro-teclado-ingles-pmp00002948128,Ripley
"LAPTOP RAZER BLADE 17 INTEL CORE I9 DE 12ª GEN 32GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,1720690,https://simple.ripley.com.pe/laptop-razer-blade-17-intel-core-i9-de-12a-gen-32gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146205,Ripley
"LAPTOP GAMER RAZER RZ09-0483TEM3-R3U1 CORE I9 MERCURY 32GB 1TB SSD RTX 4080 16"" BLADE 16 240HZ 2023",RAZER,22195,https://simple.ripley.com.pe/laptop-gamer-razer-rz09-0483tem3-r3u1-core-i9-mercury-32gb-1tb-ssd-rtx-4080-16-blade-16-240hz-2023-pmp00003382752,Ripley
"LAPTOP MICROSOFT SURFACE PRO 8 INTEL® EVO PLATFORM CORE™ I5 8GB RAM 256GB SSD 13"" PLATINUM",MICROSOFT,5270,https://simple.ripley.com.pe/laptop-microsoft-surface-pro-8-intelr-evo-platform-coretm-i5-8gb-ram-256gb-ssd-13-platinum-pmp00003380710,Ripley
"LAPTOP MICROSOFT SURFACE PRO INTEL® EVO PLATFORM CORE™ I7 16GB RAM 512GB SSD PANTALLA TOUCH 13"" PLATINUM",MICROSOFT,7680,https://simple.ripley.com.pe/laptop-microsoft-surface-pro-intelr-evo-platform-coretm-i7-16gb-ram-512gb-ssd-pantalla-touch-13-platinum-pmp00003380714,Ripley
"LAPTOP RAZER BLADE PRO 17 2020 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,1923690,https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2020-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146221,Ripley
LAPTOP GAMER ASUS TUF GAMING FX516PM 211.TF15 CORE I7 11370H 16GB 512GB GEFORCE RTX 3060 DASH FX516P TF15 90NR05X1 M03100 3.3GHZ,ASUS,6199,https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-fx516pm-211tf15-core-i7-11370h-16gb-512gb-geforce-rtx-3060-dash-fx516p-tf15-90nr05x1-m03100-33ghz-pmp00001711159,Ripley
"MACBOOK AIR M2 8GB RAM 256GB SSD 13"" 13 256SSD",APPLE,4799,https://simple.ripley.com.pe/macbook-air-m2-8gb-ram-256gb-ssd-13-13-256ssd-pmp20000036677,Ripley
2021 HP 14' HD TOUCHSCREEN LAPTOP COMPUTER AMD RYZEN 3-3250U PROCESSOR 8GB RAM 128GB SSD HD AUDIO 720P HD WEBCAM AMD,HP,2349,https://simple.ripley.com.pe/2021-hp-14-hd-touchscreen-laptop-computer-amd-ryzen-3-3250u-processor-8gb-ram-128gb-ssd-hd-audio-720p-hd-webcam-amd-pmp00001480115,Ripley
LAPTOP GAMER MSI INTEL CORE I7 8GB 512GB SSD SWORD 15 A11UD 11800H WHITE-BLACK,MSI,5499,https://simple.ripley.com.pe/laptop-gamer-msi-intel-core-i7-8gb-512gb-ssd-sword-15-a11ud-11800h-white-black-pmp00001697503,Ripley
"LAPTOP GAMER ACER PH18-71-90SW INTEL CORE I9 13900HX RTX4070 16GB RAM 1TB SSD 18""",ACER,9999,https://simple.ripley.com.pe/laptop-gamer-acer-ph18-71-90sw-intel-core-i9-13900hx-rtx4070-16gb-ram-1tb-ssd-18-2004328060218p,Ripley
"LAPTOP ACER ANV15-51-7353 INTEL CORE I7 13620H 16GB 512GB SSD RTX3050 15.6"" FHD",ACER,3899,https://simple.ripley.com.pe/laptop-acer-anv15-51-7353-intel-core-i7-13620h-16gb-512gb-ssd-rtx3050-156-fhd-2004347464745p,Ripley
"LAPTOP HP 15-FD0026LA INTEL CORE I3-N305 8GB RAM 512GB SSD 15.6 """,HP,1699,https://simple.ripley.com.pe/laptop-hp-15-fd0026la-intel-core-i3-n305-8gb-ram-512gb-ssd-156-2004349156815p,Ripley
"LAPTOP GAMER LENOVO INTEL CORE I7-12650H 16GB RAM 512GB SSD RTX 3060 6GB 16"" VIDEO PANTALLA FHD 165HZ",LENOVO,7890,https://simple.ripley.com.pe/laptop-gamer-lenovo-intel-core-i7-12650h-16gb-ram-512gb-ssd-rtx-3060-6gb-16-video-pantalla-fhd-165hz-pmp00003090953,Ripley
"LAPTOP LENOVO 83BG000ULM INTEL CORE I5 12450H 12 GENERACIÓN 8GB RAM 512GB SSD 16"" IDEAPAD SLIM 5 8NUCLEOS 8 GB 512 WUXGA",LENOVO,2398,https://simple.ripley.com.pe/laptop-lenovo-83bg000ulm-intel-core-i5-12450h-12-generacion-8gb-ram-512gb-ssd-16-ideapad-slim-5-8nucleos-8-gb-512-wuxga-pmp00003368152,Ripley
"LAPTOP RAZER BLADE 17 INTEL CORE I7 DE 12ª GEN 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,1619890,https://simple.ripley.com.pe/laptop-razer-blade-17-intel-core-i7-de-12a-gen-16gb-ram-1tb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146195,Ripley
"MACBOOK AIR 2022 CHIP M2 8GB RAM 512GB SSD 13"" PLATEADO TECLADO INGLES",APPLE,4499,https://simple.ripley.com.pe/macbook-air-2022-chip-m2-8gb-ram-512gb-ssd-13-plateado-teclado-ingles-pmp00002948110,Ripley
"LAPTOP RAZER BLADE PRO 17 2021 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 17.3"" NEGRO-TECLADO INGLES",RAZER,1416990,https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2021-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-173-negro-teclado-ingles-pmp00003146217,Ripley
"LAPTOP LENOVO FLEX 6 RYZEN 5 5500U 16GB RAM 512GB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,4285,https://simple.ripley.com.pe/laptop-lenovo-flex-6-ryzen-5-5500u-16gb-ram-512gb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353023,Ripley
"LAPTOP DYNABOOK PORTEGE X40L-K44770P I7-1270 16GB RAM 512GB SSD 14"" W10P/PZA13U-03100V",DYNABOOK,5432,https://simple.ripley.com.pe/laptop-dynabook-portege-x40l-k44770p-i7-1270-16gb-ram-512gb-ssd-14-w10ppza13u-03100v-pmp00002909145,Ripley
"LAPTOP RAZER BLADE 15 ADVANCED 2021 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 15.6"" NEGRO-TECLADO INGLES",RAZER,1568790,https://simple.ripley.com.pe/laptop-razer-blade-15-advanced-2021-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-156-negro-teclado-ingles-pmp00003146187,Ripley
"LAPTOP LENOVO FLEX 7 RYZEN 5 5500U 16GB RAM 1TB SSD PANTALLA TOUCH 14"" 2 EN 1 DISPLAY GREY",LENOVO,4575,https://simple.ripley.com.pe/laptop-lenovo-flex-7-ryzen-5-5500u-16gb-ram-1tb-ssd-pantalla-touch-14-2-en-1-display-grey-pmp00003353025,Ripley
"LAPTOP HP 3C9C4LA INTEL CORE I7-1165G7 @ 2.80GHZ 16GB RAM 512GB SSD 14"" ZBOOK FIREFLY G8 I7",HP,7919,https://simple.ripley.com.pe/laptop-hp-3c9c4la-intel-core-i7-1165g7-280ghz-16gb-ram-512gb-ssd-14-zbook-firefly-g8-i7-pmp00002050777,Ripley
"LAPTOP MICROSOFT SURFACE PRO 8 INTEL® EVO PLATFORM CORE™ I5 16GB RAM 256GB SSD 13"" GRAPHITE",MICROSOFT,5995,https://simple.ripley.com.pe/laptop-microsoft-surface-pro-8-intelr-evo-platform-coretm-i5-16gb-ram-256gb-ssd-13-graphite-pmp00003380708,Ripley
"LAPTOP RAZER BLADE 15 2020 INTEL CORE I7 16GB RAM 512GB SSD NVIDIA GEFORCE RTX 15.6"" NEGRO-TECLADO INGLES",RAZER,982090,https://simple.ripley.com.pe/laptop-razer-blade-15-2020-intel-core-i7-16gb-ram-512gb-ssd-nvidia-geforce-rtx-156-negro-teclado-ingles-pmp00003146189,Ripley
"LAPTOP HP CHROMEBOOK MEDIATEK MT8183(2F) 4GB RAM 64GB SSD 11""",HP,2169,https://simple.ripley.com.pe/laptop-hp-chromebook-mediatek-mt81832f-4gb-ram-64gb-ssd-11-pmp00002009539,Ripley
"LAPTOP RAZER BLADE PRO 17 2021 INTEL CORE I7 16GB RAM 1TB SSD NVIDIA GEFORCE RTX 17"" NEGRO-TECLADO INGLES",RAZER,1518190,https://simple.ripley.com.pe/laptop-razer-blade-pro-17-2021-intel-core-i7-16gb-ram-1tb-ssd-nvidia-geforce-rtx-17-negro-teclado-ingles-pmp00003146213,Ripley
"LAPTOP LG 14T90R-K.AAB8U1 INTEL CORE I7 16GB RAM 1TB SSD 14"" G 2IN1 16:10 LIGHTWEIGHT BLACK",LG,9190,https://simple.ripley.com.pe/laptop-lg-14t90r-kaab8u1-intel-core-i7-16gb-ram-1tb-ssd-14-g-2in1-1610-lightweight-black-pmp00003380726,Ripley
ADAPTADOR HUB TIPO C HDMI 4K ETHERNET GIGABIT USB MACBOOK AIR 15 M2,IMPORTADO,5990,https://simple.ripley.com.pe/adaptador-hub-tipo-c-hdmi-4k-ethernet-gigabit-usb-macbook-air-15-m2-pmp20000205211,Ripley
"LAPTOP LENOVO IDEAPAD 1 INTEL CELERON N4020 4GB RAM 64GB 14"" PANTALLA HD,GRÁFICOS UHD 600,WIN 11 EN MODO S,GRIS NUBE",LENOVO,90890,https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-intel-celeron-n4020-4gb-ram-64gb-14-pantalla-hdgraficos-uhd-600win-11-en-modo-sgris-nube-pmp20000106857,Ripley
"'COMBO LAPTOP LENOVO V15 G4 AMN, AMD RYZEN 3-7320U 8GB/256GB SSD 82YU00X4LM+TABLET LENOVO TAB M8 4TA GEN-TB300FU 8 4GB /64GB WIFI",LENOVO,1649,https://simple.ripley.com.pe/combo-laptop-lenovo-v15-g4-amn-amd-ryzen-3-7320u-8gb256gb-ssd-82yu00x4lmtablet-lenovo-tab-m8-4ta-gen-tb300fu-8-4gb-64gb-wifi-pmp20000736459,Ripley
"LAPTOP DELL INSPIRON 3520 INTEL CORE I7 1255U 40GB RAM 1TB SSD 15.6"" FHD IPS FREEDOS",DELL,2999,https://simple.ripley.com.pe/laptop-dell-inspiron-3520-intel-core-i7-1255u-40gb-ram-1tb-ssd-156-fhd-ips-freedos-pmp20000333653,Ripley
LAPTOP HP 15-FD0067LA INTEL CORE I7-1255U 16GB 512GB SSD W11,HP,3059,https://simple.ripley.com.pe/laptop-hp-15-fd0067la-intel-core-i7-1255u-16gb-512gb-ssd-w11-pmp20000717510,Ripley
"LAPTOP HP CHROMEBOOK 2023 INTEL CELERON N4120 4GB RAM 64GB EMMC 14"" CHROME OS, GRIS MODERNO",HP,95790,https://simple.ripley.com.pe/laptop-hp-chromebook-2023-intel-celeron-n4120-4gb-ram-64gb-emmc-14-chrome-os-gris-moderno-pmp20000106854,Ripley
LAPTOP LENOVO IDEAPAD 5 2-EN-1 14' RYZEN7 16GB 512SSD TACTIL,LENOVO,3348,https://simple.ripley.com.pe/laptop-lenovo-ideapad-5-2-en-1-14-ryzen7-16gb-512ssd-tactil-pmp20000467513,Ripley
"LAPTOP HP 15-FC0071LA AMD RYZEN™ 5 7520U 8GB RAM 512GB SSD 15"" WIN11",HP,2199,https://simple.ripley.com.pe/laptop-hp-15-fc0071la-amd-ryzentm-5-7520u-8gb-ram-512gb-ssd-15-win11-pmp20000339287,Ripley
LAPTOP ASUS 4GB 64GB FHD,ASUS,83790,https://simple.ripley.com.pe/laptop-asus-4gb-64gb-fhd-pmp20000561904,Ripley
"LAPTOP ASUS VIVOBOOK E1504GA-NJ006W INTEL CORE I3-N305 8GB RAM 256GB SSD 15.6"" FHD",ASUS,1549,https://simple.ripley.com.pe/laptop-asus-vivobook-e1504ga-nj006w-intel-core-i3-n305-8gb-ram-256gb-ssd-156-fhd-pmp20000229258,Ripley
LAPTOP DELL 24GB 512GBSSD EMPRESARIAL LATITUDE 5410 CORE I5 10MA RAM 512GB SSD - REACONDICIONADO,DELL,1590,https://simple.ripley.com.pe/laptop-dell-24gb-512gbssd-empresarial-latitude-5410-core-i5-10ma-ram-512gb-ssd-reacondicionado-pmp20000566404,Ripley
"LAPTOP HP PAVILION 15-EH3002LA AMD RYZEN™ 7 7730U 16GB RAM 512GB SSD 15"" WIN11",HP,2949,https://simple.ripley.com.pe/laptop-hp-pavilion-15-eh3002la-amd-ryzentm-7-7730u-16gb-ram-512gb-ssd-15-win11-pmp20000339545,Ripley
"LAPTOP HP 15-EG0070WM 8GB 15.6"" INTEL PAVILION CORE I7-1165G7 RAM 512GB SSD FULL HD TOUCH DORADA",HP,2399,https://simple.ripley.com.pe/laptop-hp-15-eg0070wm-8gb-156-intel-pavilion-core-i7-1165g7-ram-512gb-ssd-full-hd-touch-dorada-pmp20000587780,Ripley
"LAPTOP LENOVO V15 G6 40GB 15.6"" 1TB SSD INTEL VG4 CORE I7 1355U RAM M.2 FHD WINDOWS 11 PRO",LENOVO,3499,https://simple.ripley.com.pe/laptop-lenovo-v15-g6-40gb-156-1tb-ssd-intel-vg4-core-i7-1355u-ram-m2-fhd-windows-11-pro-pmp20000703333,Ripley
LAPTOP ASUS VIVOBOOK X1605ZA-MB292 INTEL CORE I5-12500H 16GB RAM 512GB SSD 16” FHD,ASUS,2499,https://simple.ripley.com.pe/laptop-asus-vivobook-x1605za-mb292-intel-core-i5-12500h-16gb-ram-512gb-ssd-16-fhd-pmp20000697870,Ripley
LAPTOP LENOVO 4GB 128GB IDEAPAD 1 HD INTEL CELERON N4020,LENOVO,107090,https://simple.ripley.com.pe/laptop-lenovo-4gb-128gb-ideapad-1-hd-intel-celeron-n4020-pmp20000561900,Ripley
"LAPTOP ASUS X1605ZA-MB714W 16GB 16"" 512GB SSD INTEL VIVOBOOK CI7 RAM FHD 12VA GENERACIÓN",ASUS,3099,https://simple.ripley.com.pe/laptop-asus-x1605za-mb714w-16gb-16-512gb-ssd-intel-vivobook-ci7-ram-fhd-12va-generacion-pmp20000504005,Ripley
LAPTOP LENOVO IDEAPAD SLIM 3 15IRH8 I7-13620H 16GB RAM 1TB SSD 15.6 FHD W11 83EM00ADLM,LENOVO,3069,https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-15irh8-i7-13620h-16gb-ram-1tb-ssd-156-fhd-w11-83em00adlm-pmp20000543801,Ripley
LAPTOP HP 15-FD0068LA INTEL CORE I7-1255U 16GB 1TB SSD W11,HP,3359,https://simple.ripley.com.pe/laptop-hp-15-fd0068la-intel-core-i7-1255u-16gb-1tb-ssd-w11-pmp20000717511,Ripley
LAPTOP ACER NITRO V 15 ANV15-51-56GH INTEL CORE I5-13420H 8GB RAM 512GB SSD 15.6” FHD 144 HZ,ACER,3699,https://simple.ripley.com.pe/laptop-acer-nitro-v-15-anv15-51-56gh-intel-core-i5-13420h-8gb-ram-512gb-ssd-156-fhd-144-hz-pmp20000436225,Ripley
LAPTOP LENOVO LOQ RYZEN 7 RAM24GB SSD512GB NVIDIA GEFORCERTX,LENOVO,4497,https://simple.ripley.com.pe/laptop-lenovo-loq-ryzen-7-ram24gb-ssd512gb-nvidia-geforcertx-pmp20000567186,Ripley
"LAPTOP HP 15-FC0068LA AMD RYZEN 3 7320U, 8GB RAM, 512GB SSD, W11HOME, 15.6 (A1UD2LA)",HP,1549,https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-7320u-8gb-ram-512gb-ssd-w11home-156-a1ud2la-pmp20000471370,Ripley
LAPTOP HP 15 FC0068LA AMD RYZEN 3 3720U 8GB RAM 512GB SSD 15.6 FHD WINDOWS 11,HP,1619,https://simple.ripley.com.pe/laptop-hp-15-fc0068la-amd-ryzen-3-3720u-8gb-ram-512gb-ssd-156-fhd-windows-11-pmp20000473524,Ripley
"LAPTOP LENOVO SLIM 3 15IAH8 - 83ER001DLM 16GB 15.6"" 512GBSSD IDEAPAD SLIM INTEL CORE I5 12°GEN RAM FHD WIND 83ER001DLM",LENOVO,1979,https://simple.ripley.com.pe/laptop-lenovo-slim-3-15iah8-83er001dlm-16gb-156-512gbssd-ideapad-slim-intel-core-i5-12degreegen-ram-fhd-wind-83er001dlm-pmp20000482597,Ripley
LAPTOP ASUS 4GB 64GB 14' PULGADAS E410 INTEL CELERON N4020 6 WIN10 NEGRO,ASUS,83290,https://simple.ripley.com.pe/laptop-asus-4gb-64gb-14-pulgadas-e410-intel-celeron-n4020-6-win10-negro-pmp20000561902,Ripley
LAPTOP LENOVO LOQ I7-13650HX 15.6'' RTX4050/6GB DDR5/32GB SSD/1TB 144HZ USB-C RETROILUMINADO,LENOVO,5897,https://simple.ripley.com.pe/laptop-lenovo-loq-i7-13650hx-156-rtx40506gb-ddr532gb-ssd1tb-144hz-usb-c-retroiluminado-pmp20000438831,Ripley
"LAPTOP LENOVO 83CV002HLM INTEL CORE ULTRA 7 32GB RAM 1TB SSD 14"" YOGA SLIM7",LENOVO,4897,https://simple.ripley.com.pe/laptop-lenovo-83cv002hlm-intel-core-ultra-7-32gb-ram-1tb-ssd-14-yoga-slim7-pmp20000325842,Ripley
"LAPTOP LENOVO ATHLON 7120U - 82YU00X5LM 8GB 15.6"" 256GBSSD AMD ATHLON SILVER 7120U RAM 256GB SSD 156 FHD WIND 82YU00X5LM",LENOVO,1119,https://simple.ripley.com.pe/laptop-lenovo-athlon-7120u-82yu00x5lm-8gb-156-256gbssd-amd-athlon-silver-7120u-ram-256gb-ssd-156-fhd-wind-82yu00x5lm-pmp20000572724,Ripley
"LAPTOP ASUS VIVOBOOK 16 8GB 16"" 512GB WUXGA IPS CORE I7 12700H RAM",ASUS,3100,https://simple.ripley.com.pe/laptop-asus-vivobook-16-8gb-16-512gb-wuxga-ips-core-i7-12700h-ram-pmp20000732457,Ripley
"LAPTOP ASUS FA506NCR-HN005W 16GB 15.6"" 512GB RYZEN GAMER TUF A7 SERIE 7000 SSD NVIDIA RTX3050",ASUS,3599,https://simple.ripley.com.pe/laptop-asus-fa506ncr-hn005w-16gb-156-512gb-ryzen-gamer-tuf-a7-serie-7000-ssd-nvidia-rtx3050-pmp20000719155,Ripley
"LAPTOP LENOVO T470P 8GB 14"" 256GBSSD REACONDICIONADA THINKPAD I7 NVIDIA",LENOVO,1650,https://simple.ripley.com.pe/laptop-lenovo-t470p-8gb-14-256gbssd-reacondicionada-thinkpad-i7-nvidia-pmp20000473905,Ripley
"LAPTOP GAMER LENOVO 83FD003LLM INTEL CORE I9 14900HX 24C 32GB RAM 1TB SSD M.2 NVIDIA RTX 16"" LEGION 7",LENOVO,9997,https://simple.ripley.com.pe/laptop-gamer-lenovo-83fd003llm-intel-core-i9-14900hx-24c-32gb-ram-1tb-ssd-m2-nvidia-rtx-16-legion-7-pmp20000313185,Ripley
"LAPTOP LENOVO CHROMEBOOK 4GB RAM 64GB EMMC PANTALLA TOUCH 14"" CHROMEBOOK, FHD, MEDIATEK KOMPANIO 520 8 NÚCLEOS, CHROME OS",LENOVO,113490,https://simple.ripley.com.pe/laptop-lenovo-chromebook-4gb-ram-64gb-emmc-pantalla-touch-14-chromebook-fhd-mediatek-kompanio-520-8-nucleos-chrome-os-pmp20000106847,Ripley
LAPTOP ASUS TUF A15 FA506NCR-HN005W AMD RYZEN 7-7435HS 16GB RAM 512GB SSD 15.6” FHD WV 144HZ,ASUS,4799,https://simple.ripley.com.pe/laptop-asus-tuf-a15-fa506ncr-hn005w-amd-ryzen-7-7435hs-16gb-ram-512gb-ssd-156-fhd-wv-144hz-pmp20000520335,Ripley
"LAPTOP ASUS GAMING A15 FA506NC-HN006 8GB 15.6"" SSD AMD FHD RYZEN 5 7535HS 512GB RTX 3050 4GB FREEDOS",ASUS,3518,https://simple.ripley.com.pe/laptop-asus-gaming-a15-fa506nc-hn006-8gb-156-ssd-amd-fhd-ryzen-5-7535hs-512gb-rtx-3050-4gb-freedos-pmp20000516819,Ripley
"LAPTOP HP PAVILION AERO 13-BG0000LA AMD RYZEN™ R7-8840U 16GB RAM 1TB SSD 13"" CON IA",HP,4399,https://simple.ripley.com.pe/laptop-hp-pavilion-aero-13-bg0000la-amd-ryzentm-r7-8840u-16gb-ram-1tb-ssd-13-con-ia-pmp20000339761,Ripley
LAPTOP ASUS GX650PY-XS97 ASUS ROG ZEPHYRUS DUO 16 16' 16:10 RYZEN 9 32GB RAM 2TB SSD RTX 4090,ASUS COMPUTER INTERNATIONAL DIRECT,24475,https://simple.ripley.com.pe/laptop-asus-gx650py-xs97-asus-rog-zephyrus-duo-16-16-1610-ryzen-9-32gb-ram-2tb-ssd-rtx-4090-pmp20000490102,Ripley
LAPTOP ACER NITRO V15 ANV15-51-56GH CI5 13420H 8GB RAM 512GB SSD/ V. NVIDIA RTX 3050 6GB/ 15.6”FHD W.11,ACER,3449,https://simple.ripley.com.pe/laptop-acer-nitro-v15-anv15-51-56gh-ci5-13420h-8gb-ram-512gb-ssd-v-nvidia-rtx-3050-6gb-156fhd-w11-pmp20000536476,Ripley
"MACBOOK APPLE SÍ 16GB 13"" SSD PRO 2020 INTEL CORE I5 16 GB RAM 512 GB PLATA REACONDICIONADO",APPLE,3399,https://simple.ripley.com.pe/macbook-apple-si-16gb-13-ssd-pro-2020-intel-core-i5-16-gb-ram-512-gb-plata-reacondicionado-pmp20000720196,Ripley
